CENSUS v1 records=6844 census_bytes=3361382400 census_default_heap=3224543232 census_upload_readback=136839168 d3d12ma_allocated=3361382400 d3d12ma_blocks=3712090112 driver_usage=4096929792 driver_budget=16165400576 swapchain=14764032 pso_creates=6765 pso_compiles=64 pso_driver_eager=1 descheap_bytes=32032768 cmdalloc=36 pso_compile_ms=19.6 pso_compile_max_ms=1.3 d3d12ma_allocated_video=3224543232 d3d12ma_blocks_video=3513581568
# STAGES label driver_usage_bytes census_bytes pso_creates
# STAGE device_created       0 0 0
# kind bytes w h d mips arr samples fmt bind misc usage alias "name"
T 1441792 1024 1024 1 9 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/editors/gfx/brush_ring.png"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/weed2_SF_0.5.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/billboards/white pine_BB_SF_0.45_color.dds"
T 1441792 1024 1024 1 11 1 1 BC2_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Max Collection\Animals\Mammals\rabbit_color.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/weed7_SF_1.0.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/weed1_SF_0.6.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/course grass_mat20_SF_1.15.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/weed9_SF_1.0.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/billboards/sparse pine_BB_SF_0.25_color.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/wild grass_mat20_SF_1.17.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/billboards/dead pine tree_BB_SF_0.4_color.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/textures/scotspine_branches_color.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/flower red_color_SF_0.5.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/textures/white pine_branches.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Max Collection\Shrubs\canyonbush1_color.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/seaweed3_BB_SF_0.7_color.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/billboards/pine_BB_SF_0.5_color.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/textures/drypine_branches_color.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/short grass_mat20_SF_1.4.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/weed3_SF_1.0.dds"
T 1441792 1024 1024 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/kelp_BB_SF_0.47_color.dds"
B 1114112 1058832 0 0 0 0 0 - 0x48 0x8 0 0 ""
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
B 1048576 1014784 0 0 0 0 0 - 0xF 0x4 1 0 "frame_allocator"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 192 101 1 1 16 1 R16_FLOAT 0x48 0x0 0 0 ""
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 1024 1024 1 1 1 1 R8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 256 256 1 1 1 1 R32G32B32A32_UINT 0x40 0x0 0 0 "bc_raw"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 512 512 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "imageTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 1048576 4096 64 1 1 1 1 R8G8B8A8_UNORM 0x18 0x0 0 0 "renderTex"
T 786432 768 400 1 1 1 1 R16_FLOAT 0x48 0x0 0 0 ""
T 786432 768 400 1 1 1 1 R16_FLOAT 0x48 0x0 0 0 ""
T 786432 768 400 1 1 1 1 R16_FLOAT 0x48 0x0 0 0 ""
T 786432 128 128 1 4 6 1 R11G11B10_FLOAT 0x58 0x1 0 0 "envrenderingColorBuffer"
T 786432 768 400 1 1 1 1 R16_FLOAT 0x48 0x0 0 0 ""
T 786432 1024 512 1 11 1 1 BC3_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\guns\enhanced\SledgeHammer\SledgeHammer_color.dds"
T 786432 768 400 1 1 1 1 R16_FLOAT 0x48 0x0 0 0 "ssr_rayLengths"
T 786432 128 128 1 4 6 1 R11G11B10_FLOAT 0x48 0x1 0 0 "envrenderingColorBuffer_Filtered"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Industrial Collection\Barrels\Blue Plastic Tub_color.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Max Collection\Animals\Mammals\rabbit_Normal.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Industrial Collection\Barrels\Blue Plastic Tub_surface.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Military Collection\Barrels\Black\Black Barrel-Cloth_normal.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/textures/dead pine tree_trunk_color.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Industrial Collection\Barrels\Blue Plastic Tub_normal.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Military Collection\Barrels\Black\Black Barrel-Cloth_surface.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/textures/drypine_trunk_color.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/textures/pine_trunk.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Military Collection\Barrels\Black\Black Barrel-Closed_surface.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/kelp_BB_SF_0.47_normal.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/textures/scotspine_bark_color.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/textures/western pine_trunk_color.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/textures/sparse pine_trunk_color.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/seaweed_BB_SF_0.77_normal.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Max Collection\Misc\themysteryofzisland\ial _23_Mixed_AORal _23_RoughnessGial _23_MetallicB_surface.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\max collection\cellar\campfire_color.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Max Collection\Shrubs\canyonbush1_normal.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Max Collection\Shrubs\canyonbush1_surface.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\max collection\cellar\campfire_emissive.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Military Collection\Barrels\Grey\Grey Barrel-Open_normal.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Military Collection\Barrels\Grey\Grey Barrel-Open_color.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Military Collection\Barrels\Grey\Grey Barrel-Open_surface.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/grassbank/seaweed3_BB_SF_0.7_normal.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Military Collection\Barrels\Black\Black Barrel-Closed_normal.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\max collection\cellar\campfire_normal.dds"
T 720896 1024 1024 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max/Files/treebank/textures/white pine_trunk.dds"
T 655360 384 200 1 5 1 1 R11G11B10_FLOAT 0x48 0x0 0 0 "bloom.texture_temp"
T 655360 384 200 1 5 1 1 R11G11B10_FLOAT 0x48 0x0 0 0 "bloom.texture_bloom"
T 655360 384 200 1 8 1 1 R11G11B10_FLOAT 0x48 0x0 0 0 "rtSceneCopy"
B 589824 561792 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
B 524288 488064 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
B 458752 428544 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
B 458752 417792 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
T 458752 128 128 1 1 6 1 D16_UNORM 0x28 0x1 0 0 "envrenderingDepthBuffer"
B 458752 404352 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
B 458752 428544 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
B 458752 404352 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
B 458752 427392 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
B 458752 417792 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
B 458752 404352 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
B 458752 427392 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
T 393216 256 256 1 9 1 1 B8G8R8A8_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\_markers\text.dds"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
T 393216 256 256 1 9 1 1 R8G8B8A8_UNORM 0x48 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\lensflares\flare1.jpg"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
T 393216 1024 512 1 11 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\guns\enhanced\Sledgehammer\SledgeHammer_surface.dds"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 364032 0 0 0 0 0 - 0x49 0x10814 0 0 "MeshComponent::streamoutBuffer"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
B 393216 349532 0 0 0 0 0 - 0x0 0x0 2 0 "VirtualTexture::allocationBuffer_CPU_readback[i]"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
B 393216 349532 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::allocationBuffer"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
B 393216 349528 0 0 0 0 0 - 0x40 0x4 0 0 "VirtualTexture::requestBuffer"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
T 393216 256 256 1 9 1 1 R8G8B8A8_UINT 0x48 0x0 0 0 "VirtualTexture::residencyMap"
