CENSUS v1 records=6340 census_bytes=2428788736 census_default_heap=2343329792 census_upload_readback=85458944 d3d12ma_allocated=2428788736 d3d12ma_blocks=2610561024 driver_usage=2983800832 driver_budget=16165400576 swapchain=14764032 pso_creates=6765 pso_compiles=47 pso_driver_eager=1 descheap_bytes=32032768 cmdalloc=38 pso_compile_ms=13.3 pso_compile_max_ms=1.0 d3d12ma_allocated_video=2343329792 d3d12ma_blocks_video=2463760384
# STAGES label driver_usage_bytes census_bytes pso_creates
# STAGE device_created       0 0 0
# kind bytes w h d mips arr samples fmt bind misc usage alias "name"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 12288 67 67 1 1 1 1 R16_UNORM 0x8 0x0 0 0 "wi::terrain::ChunkData::heightmap"
T 8192 32 32 1 1 1 1 R16G16B16A16_FLOAT 0x48 0x0 0 0 "textures[TEXTYPE_2D_SKYATMOSPHERE_MULTISCATTEREDLUMINANCELUT]"
T 8192 96 51 1 1 1 1 R8_UNORM 0x48 0x0 0 0 ""
T 8192 96 51 1 1 1 1 R8_UNORM 0x48 0x0 0 0 ""
T 8192 64 64 1 7 1 1 BC5_UNORM 0x8 0x0 0 0 "HELPERTEXTURE_WATERRIPPLE"
T 8192 32 32 1 6 1 1 R8G8B8A8_UNORM 0x48 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\editors\gfx\13.png"
T 4096 16 16 1 5 1 1 R8G8B8A8_UNORM 0x48 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\editors\gfx\9.png"
T 4096 1 1 1 1 1 1 R16G16B16A16_FLOAT 0x48 0x0 0 0 "textures[TEXTYPE_2D_SKYATMOSPHERE_SKYLUMINANCELUT]"
T 4096 32 32 1 6 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\cybernoir\flamethrower\flamethrower_surface.dds"
T 4096 32 32 1 6 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\cybernoir\plasma\plasma_surface.dds"
T 4096 1 1 1 1 1 1 R8_UNORM 0x8 0x0 0 0 "grass_visibility_placeholder"
T 4096 1 1 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "HELPERTEXTURE_NORMALMAPDEFAULT"
T 4096 1 1 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "HELPERTEXTURE_TRANSPARENT"
T 4096 1 1 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "HELPERTEXTURE_WHITE"
T 4096 1 1 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "HELPERTEXTURE_BLACK"
T 4096 2 2 1 1 1 1 R8G8B8A8_UNORM 0x8 0x0 0 0 "HELPERTEXTURE_CHECKERBOARD"
T 4096 16 16 1 1 1 1 R8_UNORM 0x8 0x0 0 0 "textures[TEXTYPE_2D_SHEENLUT]"
T 4096 32 32 1 6 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\Jungle Collection\Rock\Flat Rock_surface.dds"
T 4096 1 1 1 1 1 1 R32G32B32A32_UINT 0x8 0x0 0 0 "HELPERTEXTURE_UINT4"
T 4096 32 32 1 6 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\entitybank\_markers\lightbulb_white_surface.dds"
T 4096 32 32 1 6 1 1 BC1_UNORM 0x8 0x800 0 0 "D:\DEV\BUILD\GameGuru Wicked MAX Build Area\Max\Files\gamecore\projectileTypes\modern\flamethrower\flamethrower_surface.dds"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 391104 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 284848 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 404080 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 391680 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 388224 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 123568 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 375856 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 354544 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 394288 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 390256 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 207360 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 329472 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 310192 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 357424 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 310192 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 22192 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 399472 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 361152 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 307584 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 310464 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 389680 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 398896 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 187504 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 23920 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 254320 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 116352 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 265264 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 350512 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 367216 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 352512 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 387648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 364608 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 4608 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 246832 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 377584 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 334656 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 332656 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 381312 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 350208 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 358000 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 290304 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 376128 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 361456 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 349632 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 294640 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 330624 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 216576 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
B 0 311648 0 0 0 0 0 - 0xB 0x10814 0 1 "MeshComponent::generalBuffer (suballocated)"
